id,title,claim,url,domain,news_date,true/false,published_paper_urls,published_paper_title,published_paper_authors,published_paper_abstract,published_paper_venue,published_paper_year,rationale,prompts,GPT_Response_0.75
1105,Hockey Stick' graph of rising global temperatures is accurate depiction of climate change,"A video viewed thousands of times online disputes the reliability of an authoritative graph showing cooling global temperatures over 1,000 years and rapid warming in the 20th century. A speaker in the clip claims the chart falsely inflates the impact of man-made climate change. However, the graph is a reliable marker of warming temperatures largely as a result of human activity, climate experts told Reuters.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-hockey-stick-graph-of-rising-global-temperatures-is-accurate-depiction-of-climate-change-idUSL1N2S112H,Environment,10-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/1999GL900070,"Northern hemisphere temperatures during the past millennium: Inferences, uncertainties, and limitations","Michael E. Mann, Raymond S. Bradley, Malcolm K. Hughes","1. We focus not just on the reconstructions, but the uncertainties therein, and important caveats.",Geophysical Research Letters,1999,1,,
1105,Hockey Stick' graph of rising global temperatures is accurate depiction of climate change,"A video viewed thousands of times online disputes the reliability of an authoritative graph showing cooling global temperatures over 1,000 years and rapid warming in the 20th century. A speaker in the clip claims the chart falsely inflates the impact of man-made climate change. However, the graph is a reliable marker of warming temperatures largely as a result of human activity, climate experts told Reuters.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-hockey-stick-graph-of-rising-global-temperatures-is-accurate-depiction-of-climate-change-idUSL1N2S112H,Environment,10-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/1999GL900070,"Northern hemisphere temperatures during the past millennium: Inferences, uncertainties, and limitations","Michael E. Mann, Raymond S. Bradley, Malcolm K. Hughes","2. Though expanded uncertainties prevent decisive conclusions for the period prior to AD 1400, our results suggest that the latter 20th century is anomalous in the context of at least the past millennium.",Geophysical Research Letters,1999,1,,
1105,Hockey Stick' graph of rising global temperatures is accurate depiction of climate change,"A video viewed thousands of times online disputes the reliability of an authoritative graph showing cooling global temperatures over 1,000 years and rapid warming in the 20th century. A speaker in the clip claims the chart falsely inflates the impact of man-made climate change. However, the graph is a reliable marker of warming temperatures largely as a result of human activity, climate experts told Reuters.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-hockey-stick-graph-of-rising-global-temperatures-is-accurate-depiction-of-climate-change-idUSL1N2S112H,Environment,10-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/1999GL900070,"Northern hemisphere temperatures during the past millennium: Inferences, uncertainties, and limitations","Michael E. Mann, Raymond S. Bradley, Malcolm K. Hughes","3. The 1990s was the warmest decade, and 1998 the warmest year, at moderately high levels of confidence.",Geophysical Research Letters,1999,1,,
1105,Hockey Stick' graph of rising global temperatures is accurate depiction of climate change,"A video viewed thousands of times online disputes the reliability of an authoritative graph showing cooling global temperatures over 1,000 years and rapid warming in the 20th century. A speaker in the clip claims the chart falsely inflates the impact of man-made climate change. However, the graph is a reliable marker of warming temperatures largely as a result of human activity, climate experts told Reuters.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-hockey-stick-graph-of-rising-global-temperatures-is-accurate-depiction-of-climate-change-idUSL1N2S112H,Environment,10-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/abs/10.1029/1999GL900070,"Northern hemisphere temperatures during the past millennium: Inferences, uncertainties, and limitations","Michael E. Mann, Raymond S. Bradley, Malcolm K. Hughes",4. The 20th century warming counters a millennial-scale cooling trend which is consistent with long-term astronomical forcing.,Geophysical Research Letters,1999,1,,
1111,COVID-19 test swabs cannot touch the brain or bruise the amygdala to make people submissive,COVID-19 test swabs are not used to replicate a technique performed on slaves in ancient Egypt to make people submissive.,https://www.reuters.com/news/article/factcheck-coronavirus-egypt/fact-check-covid-19-test-swabs-cannot-touch-the-brain-or-bruise-the-amygdala-to-make-people-submissive-idUSL1N2RZ2B6,Humans,8-Nov-21,TRUE,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.1997.tb00792.x,The eye and its diseases in Ancient Egypt,S. Ry Andersen,"0. Based on a study of mummies, skeletons, burial rites, medical instruments, medicaments, literature and objets d’art from Ancient Egypt before the Hellenistic Period, the understanding of the eye, its diseases and their treatment at that time is described.",Acta Ophthalmologica,1997,0,,
1111,COVID-19 test swabs cannot touch the brain or bruise the amygdala to make people submissive,COVID-19 test swabs are not used to replicate a technique performed on slaves in ancient Egypt to make people submissive.,https://www.reuters.com/news/article/factcheck-coronavirus-egypt/fact-check-covid-19-test-swabs-cannot-touch-the-brain-or-bruise-the-amygdala-to-make-people-submissive-idUSL1N2RZ2B6,Humans,8-Nov-21,TRUE,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.1997.tb00792.x,The eye and its diseases in Ancient Egypt,S. Ry Andersen,"1. Magic spells, religious rites and medical treatments, especially with eye ointments, were probably used often complementary to one another.",Acta Ophthalmologica,1997,0,,
1111,COVID-19 test swabs cannot touch the brain or bruise the amygdala to make people submissive,COVID-19 test swabs are not used to replicate a technique performed on slaves in ancient Egypt to make people submissive.,https://www.reuters.com/news/article/factcheck-coronavirus-egypt/fact-check-covid-19-test-swabs-cannot-touch-the-brain-or-bruise-the-amygdala-to-make-people-submissive-idUSL1N2RZ2B6,Humans,8-Nov-21,TRUE,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.1997.tb00792.x,The eye and its diseases in Ancient Egypt,S. Ry Andersen,2. We must be very cautious about our conclusions in regard to the effectiveness of the treatments.,Acta Ophthalmologica,1997,0,,
1111,COVID-19 test swabs cannot touch the brain or bruise the amygdala to make people submissive,COVID-19 test swabs are not used to replicate a technique performed on slaves in ancient Egypt to make people submissive.,https://www.reuters.com/news/article/factcheck-coronavirus-egypt/fact-check-covid-19-test-swabs-cannot-touch-the-brain-or-bruise-the-amygdala-to-make-people-submissive-idUSL1N2RZ2B6,Humans,8-Nov-21,TRUE,https://onlinelibrary.wiley.com/doi/pdf/10.1111/j.1600-0420.1997.tb00792.x,The eye and its diseases in Ancient Egypt,S. Ry Andersen,"3. Eye diseases have been depicted only exceptionally in Egyptian art, except for blindness and ‘symbolic blindness’.",Acta Ophthalmologica,1997,0,,
1130,Comparisons of glacier counts are not a reliable indicator of climate change,"Social media users disputing climate change have said there are the same number of glaciers on Earth in 2021 as the day in 1948 that former U.S. vice president Al Gore was born. However, this is a misleading statement, according to three experts who spoke to Reuters, as glaciers tend to split into several smaller glaciers when they melt - and the exact number of glaciers in 1948 is not known.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-comparisons-of-glacier-counts-are-not-a-reliable-indicator-of-climate-change-idUSL1N2RV20T,Environment,4-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2019EF001470,Partitioning the Uncertainty of Ensemble Projections of Global Glacier Mass Change,"Ben Marzeion, Regine Hock, Brian Anderson, Andrew Bliss, Nicolas Champollion, Koji Fujita, Matthias Huss, Walter W. Immerzeel, Philip Kraaijenbrink, Jan-Hendrik Malles, Fabien Maussion, Valentina Radić, David R. Rounce, Akiko Sakai, Sarah Shannon, Roderik van de Wal, Harry Zekollari",0. Glacier mass loss is recognized as a major contributor to current sea level rise.,Earth's Future,2020,1,,
1130,Comparisons of glacier counts are not a reliable indicator of climate change,"Social media users disputing climate change have said there are the same number of glaciers on Earth in 2021 as the day in 1948 that former U.S. vice president Al Gore was born. However, this is a misleading statement, according to three experts who spoke to Reuters, as glaciers tend to split into several smaller glaciers when they melt - and the exact number of glaciers in 1948 is not known.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-comparisons-of-glacier-counts-are-not-a-reliable-indicator-of-climate-change-idUSL1N2RV20T,Environment,4-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2019EF001470,Partitioning the Uncertainty of Ensemble Projections of Global Glacier Mass Change,"Ben Marzeion, Regine Hock, Brian Anderson, Andrew Bliss, Nicolas Champollion, Koji Fujita, Matthias Huss, Walter W. Immerzeel, Philip Kraaijenbrink, Jan-Hendrik Malles, Fabien Maussion, Valentina Radić, David R. Rounce, Akiko Sakai, Sarah Shannon, Roderik van de Wal, Harry Zekollari","1. However, large uncertainties remain in projections of glacier mass loss on global and regional scales.",Earth's Future,2020,1,,
1130,Comparisons of glacier counts are not a reliable indicator of climate change,"Social media users disputing climate change have said there are the same number of glaciers on Earth in 2021 as the day in 1948 that former U.S. vice president Al Gore was born. However, this is a misleading statement, according to three experts who spoke to Reuters, as glaciers tend to split into several smaller glaciers when they melt - and the exact number of glaciers in 1948 is not known.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-comparisons-of-glacier-counts-are-not-a-reliable-indicator-of-climate-change-idUSL1N2RV20T,Environment,4-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2019EF001470,Partitioning the Uncertainty of Ensemble Projections of Global Glacier Mass Change,"Ben Marzeion, Regine Hock, Brian Anderson, Andrew Bliss, Nicolas Champollion, Koji Fujita, Matthias Huss, Walter W. Immerzeel, Philip Kraaijenbrink, Jan-Hendrik Malles, Fabien Maussion, Valentina Radić, David R. Rounce, Akiko Sakai, Sarah Shannon, Roderik van de Wal, Harry Zekollari",2. We present an ensemble of 288 glacier mass and area change projections for the 21st century based on 11 glacier models using up to 10 general circulation models and four Representative Concentration Pathways (RCPs) as boundary conditions.,Earth's Future,2020,1,,
1130,Comparisons of glacier counts are not a reliable indicator of climate change,"Social media users disputing climate change have said there are the same number of glaciers on Earth in 2021 as the day in 1948 that former U.S. vice president Al Gore was born. However, this is a misleading statement, according to three experts who spoke to Reuters, as glaciers tend to split into several smaller glaciers when they melt - and the exact number of glaciers in 1948 is not known.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-comparisons-of-glacier-counts-are-not-a-reliable-indicator-of-climate-change-idUSL1N2RV20T,Environment,4-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2019EF001470,Partitioning the Uncertainty of Ensemble Projections of Global Glacier Mass Change,"Ben Marzeion, Regine Hock, Brian Anderson, Andrew Bliss, Nicolas Champollion, Koji Fujita, Matthias Huss, Walter W. Immerzeel, Philip Kraaijenbrink, Jan-Hendrik Malles, Fabien Maussion, Valentina Radić, David R. Rounce, Akiko Sakai, Sarah Shannon, Roderik van de Wal, Harry Zekollari","3. We partition the total uncertainty into the individual contributions caused by glacier models, general circulation models, RCPs, and natural variability.",Earth's Future,2020,1,,
1130,Comparisons of glacier counts are not a reliable indicator of climate change,"Social media users disputing climate change have said there are the same number of glaciers on Earth in 2021 as the day in 1948 that former U.S. vice president Al Gore was born. However, this is a misleading statement, according to three experts who spoke to Reuters, as glaciers tend to split into several smaller glaciers when they melt - and the exact number of glaciers in 1948 is not known.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-comparisons-of-glacier-counts-are-not-a-reliable-indicator-of-climate-change-idUSL1N2RV20T,Environment,4-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2019EF001470,Partitioning the Uncertainty of Ensemble Projections of Global Glacier Mass Change,"Ben Marzeion, Regine Hock, Brian Anderson, Andrew Bliss, Nicolas Champollion, Koji Fujita, Matthias Huss, Walter W. Immerzeel, Philip Kraaijenbrink, Jan-Hendrik Malles, Fabien Maussion, Valentina Radić, David R. Rounce, Akiko Sakai, Sarah Shannon, Roderik van de Wal, Harry Zekollari",4. We find that emission scenario uncertainty is growing throughout the 21st century and is the largest source of uncertainty by 2100.,Earth's Future,2020,1,,
1130,Comparisons of glacier counts are not a reliable indicator of climate change,"Social media users disputing climate change have said there are the same number of glaciers on Earth in 2021 as the day in 1948 that former U.S. vice president Al Gore was born. However, this is a misleading statement, according to three experts who spoke to Reuters, as glaciers tend to split into several smaller glaciers when they melt - and the exact number of glaciers in 1948 is not known.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-comparisons-of-glacier-counts-are-not-a-reliable-indicator-of-climate-change-idUSL1N2RV20T,Environment,4-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2019EF001470,Partitioning the Uncertainty of Ensemble Projections of Global Glacier Mass Change,"Ben Marzeion, Regine Hock, Brian Anderson, Andrew Bliss, Nicolas Champollion, Koji Fujita, Matthias Huss, Walter W. Immerzeel, Philip Kraaijenbrink, Jan-Hendrik Malles, Fabien Maussion, Valentina Radić, David R. Rounce, Akiko Sakai, Sarah Shannon, Roderik van de Wal, Harry Zekollari","5. The relative importance of glacier model uncertainty decreases over time, but it is the greatest source of uncertainty until the middle of this century.",Earth's Future,2020,1,,
1130,Comparisons of glacier counts are not a reliable indicator of climate change,"Social media users disputing climate change have said there are the same number of glaciers on Earth in 2021 as the day in 1948 that former U.S. vice president Al Gore was born. However, this is a misleading statement, according to three experts who spoke to Reuters, as glaciers tend to split into several smaller glaciers when they melt - and the exact number of glaciers in 1948 is not known.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-comparisons-of-glacier-counts-are-not-a-reliable-indicator-of-climate-change-idUSL1N2RV20T,Environment,4-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2019EF001470,Partitioning the Uncertainty of Ensemble Projections of Global Glacier Mass Change,"Ben Marzeion, Regine Hock, Brian Anderson, Andrew Bliss, Nicolas Champollion, Koji Fujita, Matthias Huss, Walter W. Immerzeel, Philip Kraaijenbrink, Jan-Hendrik Malles, Fabien Maussion, Valentina Radić, David R. Rounce, Akiko Sakai, Sarah Shannon, Roderik van de Wal, Harry Zekollari",6. The projection uncertainty associated with natural variability is small on the global scale but can be large on regional scales.,Earth's Future,2020,1,,
1130,Comparisons of glacier counts are not a reliable indicator of climate change,"Social media users disputing climate change have said there are the same number of glaciers on Earth in 2021 as the day in 1948 that former U.S. vice president Al Gore was born. However, this is a misleading statement, according to three experts who spoke to Reuters, as glaciers tend to split into several smaller glaciers when they melt - and the exact number of glaciers in 1948 is not known.",https://www.reuters.com/news/article/factcheck-climate-change/fact-check-comparisons-of-glacier-counts-are-not-a-reliable-indicator-of-climate-change-idUSL1N2RV20T,Environment,4-Nov-21,TRUE,https://agupubs.onlinelibrary.wiley.com/doi/10.1029/2019EF001470,Partitioning the Uncertainty of Ensemble Projections of Global Glacier Mass Change,"Ben Marzeion, Regine Hock, Brian Anderson, Andrew Bliss, Nicolas Champollion, Koji Fujita, Matthias Huss, Walter W. Immerzeel, Philip Kraaijenbrink, Jan-Hendrik Malles, Fabien Maussion, Valentina Radić, David R. Rounce, Akiko Sakai, Sarah Shannon, Roderik van de Wal, Harry Zekollari","7. The projected global mass loss by 2100 relative to 2015 (79 ± 56 mm sea level equivalent for RCP2.6, 159 ± 86 mm sea level equivalent for RCP8.5) is lower than, but well within, the uncertainty range of previous projections.",Earth's Future,2020,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig",0. The 837 km New York City shoreline is lined by significant economic assets and dense population vulnerable to sea level rise and coastal flooding.,Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","1. After Hurricane Sandy in 2012, New York City developed a comprehensive plan to mitigate future climate risks, drawing upon the scientific expertise of the New York City Panel on Climate Change (NPCC), a special advisory group comprised of university and private-sector experts.",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","2. This paper highlights current NPCC findings regarding sea level rise and coastal flooding, with some of the City’s ongoing and planned responses.",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","3. Twentieth century sea level rise in New York City (2.8 cm/decade) exceeded the global average (1.7 cm/decade), underscoring the enhanced regional risk to coastal hazards.",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","4. NPCC (2015) projects future sea level rise at the Battery of 28–53 cm by the 2050s and 46–99 cm by the 2080s, relative to 2000–2004 (mid-range, 25th–75th percentile).",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","5. High-end SLR estimates (90th percentile) reach 76 cm by the 2050s, and 1.9 m by 2100.",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","6. Combining these projections with updated FEMA flood return period curves, assuming static flood dynamics and storm behavior, flood heights for the 100-year storm (excluding waves) attain 3.9–4.5 m (mid-range), relative to the NAVD88 tidal datum, and 4.9 m (high end) by the 2080s, up from 3.4 m in the 2000s.",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","7. Flood heights with a 1% annual chance of occurrence in the 2000s increase to 2.0–5.4% (mid-range) and 12.7% per year (high-end), by the 2080s.",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","8. Guided by NPCC (2013, 2015) findings, New York City has embarked on a suite of initiatives to strengthen coastal defenses, employing various approaches tailored to specific neighborhood needs.",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","9. NPCC continues its collaboration with the city to investigate vulnerability to extreme climate events, including heat waves, inland floods and coastal storms.",Climate Change Adaptation in North America,2017,1,,
1133,Statue of Liberty photos do not prove sea level rise is a myth,Social media users are sharing two photographs of the Statue of Liberty taken 100 years apart and wrongly saying the images prove that sea levels are not rising.,https://www.reuters.com/news/article/factcheck-statue-of-liberty-sea-level/fact-check-statue-of-liberty-photos-do-not-prove-sea-level-rise-is-a-myth-idUSL1N2RV1SK,Nature,4-Nov-21,TRUE,https://link.springer.com/chapter/10.1007/978-3-319-53742-9_13,Coping with Higher Sea Levels and Increased Coastal Flooding in New York City,"Vivien Gornitz, Radley Horton, Daniel A. Bader, Philip Orton & Cynthia Rosenzweig","10. Current research entails higher-resolution neighborhood-level coastal flood mapping, changes in storm characteristics, surge height interactions with sea level rise, and stronger engagement with stakeholders and community-based organizations.",Climate Change Adaptation in North America,2017,1,,
1184,"Predicting exactly when natural resources, species and ecosystems may disappear isn’t possible, experts say","A list that includes natural resources, species and ecosystems that will allegedly “be gone by 2029” has been shared thousands of times on social media. While there’s no evidence corroborating this specific deadline, experts consulted by Reuters agree the urgency is real, and that a change of course is needed to preserve these endangered resources.",https://www.reuters.com/news/article/factcheck-climate-2029/fact-check-predicting-exactly-when-natural-resources-species-and-ecosystems-may-disappear-isnt-possible-experts-say-idUSL1N2RM2EG,Nature,26-Oct-21,TRUE,https://doi.org/10.1038/s41467-020-15029-x,Regime shifts occur disproportionately faster in larger ecosystems,"Gregory S. Cooper, Simon Willcock & John A. Dearing","0. Regime shifts can abruptly affect hydrological, climatic and terrestrial systems, leading to degraded ecosystems and impoverished societies.",Nature Communications,2020,1,,
1184,"Predicting exactly when natural resources, species and ecosystems may disappear isn’t possible, experts say","A list that includes natural resources, species and ecosystems that will allegedly “be gone by 2029” has been shared thousands of times on social media. While there’s no evidence corroborating this specific deadline, experts consulted by Reuters agree the urgency is real, and that a change of course is needed to preserve these endangered resources.",https://www.reuters.com/news/article/factcheck-climate-2029/fact-check-predicting-exactly-when-natural-resources-species-and-ecosystems-may-disappear-isnt-possible-experts-say-idUSL1N2RM2EG,Nature,26-Oct-21,TRUE,https://doi.org/10.1038/s41467-020-15029-x,Regime shifts occur disproportionately faster in larger ecosystems,"Gregory S. Cooper, Simon Willcock & John A. Dearing","1. While the frequency of regime shifts is predicted to increase, the fundamental relationships between the spatial-temporal scales of shifts and their underlying mechanisms are poorly understood.",Nature Communications,2020,1,,
1184,"Predicting exactly when natural resources, species and ecosystems may disappear isn’t possible, experts say","A list that includes natural resources, species and ecosystems that will allegedly “be gone by 2029” has been shared thousands of times on social media. While there’s no evidence corroborating this specific deadline, experts consulted by Reuters agree the urgency is real, and that a change of course is needed to preserve these endangered resources.",https://www.reuters.com/news/article/factcheck-climate-2029/fact-check-predicting-exactly-when-natural-resources-species-and-ecosystems-may-disappear-isnt-possible-experts-say-idUSL1N2RM2EG,Nature,26-Oct-21,TRUE,https://doi.org/10.1038/s41467-020-15029-x,Regime shifts occur disproportionately faster in larger ecosystems,"Gregory S. Cooper, Simon Willcock & John A. Dearing","2. Here we analyse empirical data from terrestrial (n = 4), marine (n = 25) and freshwater (n = 13) environments and show positive sub-linear empirical relationships between the size and shift duration of systems.",Nature Communications,2020,1,,
1184,"Predicting exactly when natural resources, species and ecosystems may disappear isn’t possible, experts say","A list that includes natural resources, species and ecosystems that will allegedly “be gone by 2029” has been shared thousands of times on social media. While there’s no evidence corroborating this specific deadline, experts consulted by Reuters agree the urgency is real, and that a change of course is needed to preserve these endangered resources.",https://www.reuters.com/news/article/factcheck-climate-2029/fact-check-predicting-exactly-when-natural-resources-species-and-ecosystems-may-disappear-isnt-possible-experts-say-idUSL1N2RM2EG,Nature,26-Oct-21,TRUE,https://doi.org/10.1038/s41467-020-15029-x,Regime shifts occur disproportionately faster in larger ecosystems,"Gregory S. Cooper, Simon Willcock & John A. Dearing","3. Each additional unit area of an ecosystem provides an increasingly smaller unit of time taken for that system to collapse, meaning that large systems tend to shift more slowly than small systems but disproportionately faster.",Nature Communications,2020,1,,
1184,"Predicting exactly when natural resources, species and ecosystems may disappear isn’t possible, experts say","A list that includes natural resources, species and ecosystems that will allegedly “be gone by 2029” has been shared thousands of times on social media. While there’s no evidence corroborating this specific deadline, experts consulted by Reuters agree the urgency is real, and that a change of course is needed to preserve these endangered resources.",https://www.reuters.com/news/article/factcheck-climate-2029/fact-check-predicting-exactly-when-natural-resources-species-and-ecosystems-may-disappear-isnt-possible-experts-say-idUSL1N2RM2EG,Nature,26-Oct-21,TRUE,https://doi.org/10.1038/s41467-020-15029-x,Regime shifts occur disproportionately faster in larger ecosystems,"Gregory S. Cooper, Simon Willcock & John A. Dearing",4. We substantiate these findings with five computational models that reveal the importance of system structure in controlling shift duration.,Nature Communications,2020,1,,
